Bonus Episode: Return to Marielda Marathon Livestream
Transcriber:anachilles#0191 (start to approx. 4:57:30 using YouTube feed); thedreadbiter (4:57:30 to end; edits)
[Unnamed Marielda music plays under narration]        
Austin (as Samol):        Well, I suppose I've got a story or two left in these old bones. And hell, since it is another one about Marielda, why not make it about stories and the people who tell them. Now, I know what you might be thinking: Physicality alive, in the era that The Six operated in Marielda, it was knowledge which was forbidden, turned into contraband and currency both, not stories. But as anyone ever wounded by art can tell you, fiction is a sharper knife than information could ever be. And living fiction, played out in front of your eyes and ears? Well, very few things are as well honed as that. And so it was that Samothes, ever jealous and increasingly suspicious that his erstwhile beau might conquer his capital with culture instead of cudgel, all but forbade the theater.
Austin:        So, Something in the Mirror. The, the question is, about, what's in the mirror? It's, can you know yourself, who are you, right? That lines up with what our larger question is. All right. So... something in the mirror. Question, “who am I, really? Can I know myself?” No one should be able to see this, this stuff is just for me and my notes. Uh, all right. Once you've established a setting for your game, it's time to gather your props. A prop, or a theatrical property, is any object used on stage by actors during a performance. Props are also the thieves' equipment that you'll use in your robbery. Incorporating the same props into both your heist and play is how your troupe always manages to sneak tools behind the scenes.
        Each player creates four props. Write or draw something on a notecard, fold it in half to conceal its contents, and mix it into the pot. Sample props include stage weapons, fake or actual, disguises, special effects, and even live animals. Props should be specific, though. Writing just the word “disguise” on a prop card is a bit too vague to inspire creativity, while something like “guard's uniform” is perfect. Props can be random, provided they fit your setting, or catered to details you've established. The more specific a prop is, though, the harder it may be to incorporate into both your heist and play. A drill might be easy to use in your heist, but harder to justify in the plot of your play. Similarly, a cat suit might make sense for your musical, but how is it necessary to your heist? Every prop will be used.
Ali:        Cat burglaring. Sorry.
Austin:        Yeah, I know, I'm with you. I'm 100 percent —
Ali:        [giggling]
Art:        [unintelligible] people haven't seen the documentary series, “Batman.”
Austin:        [laughing]
Ali:        [cackling]
Austin:        Every prop will be used, but because they're drawn randomly, there is no guarantee a prop will be assigned to a specific phase or player. So if you really want a fog machine, make sure you include it on a prop card. Conversely, if spiders gross you or another player out... don't write down spiders as a prop. It will come up.
Sylvia:        [laughing]
Austin:        So, the way we're going to do this is... am I adding this right? Let me see. 1, 2, 3, okay. So, we really only need 5 of these. Each of you is going to come up with 4. And, I'm just going to write really quick... uh, 1 through 4 on here. Uh... 1, 2, 3, 4, 5. And so you each need to add 4 props to these cards. We're using modified rules kind of twice here. There's special rules for online play, where, instead of drawing these from a hat, we're going to roll, uh, dice to determine what the prop is per scene. And then, finally, there's also going to be a, we're going to make some other rules changes to kind of shift how the back and forth goes during these sequences, in ways that I think will be fun and challenging. So, everybody pick a number. I'm not going to do this, because I'm just facilitating. I'm just hanging, you know? Uh, uh, add your, your props underneath each one of these.
Sylvia:        I'll take 5.
Art:        I'm going to take 4, because that's the card I was when we were shooting on this map yesterday.
Jack:        I will take 3.
Austin:        Uh-huh.
Janine:        Wait, how are we hiding these?
Austin:        They're not going to get hidden. They can't be hidden, because we want to make sure that —
Janine:        Oh, okay.
Austin:        No one gets anything that would like, trigger them, right?
Janine:        Right, that's true, that's true.
Ali:        I'll take 2.
Austin:        So wait, Art was 4?
Art:        Yeah.
Austin:        Art's props...
Ali:        Can I, can I ask like a, uh... like a table rules question about these props?
Austin:        Yes. Yes.
Ali:        Uh, because I had a conversation with Jack that made me think about it, and I don't want to spoil what Jack said, but like, Castille is a character who... [laughing] has a prop that is a part of her.
Austin:        Mmm.
Ali:        [laughing] So, if I'm allowed to say that thing appears, because it's a part of — I'm playing Castille, and that's the character, or like, I —
Austin:        I think that works as a — if you —
Ali:        Need to — okay. I don't have to write it down as a prop, is what you're saying?
Austin:        Correct. Oh, no, no, no, no. I — you're saying —
Ali:        No? [wheezes laughing]
Austin:        Mmm. I think you should write it down as a prop. I think it's more interesting if you can use it once, per thing.
Ali:        Okay. Yeah, yeah, yeah, fair fair fair. Fair.
Austin:        Okay. Okay. What? Okay.
Art:        Now you have 54 cards.
Austin:        That's what I wanted. Okay. I got to give you the jokers, which are your Maelgwyn cards to play.
Ali:        [snorts laughing]
Austin:        There we go. Okay.
Jack:        Ha-ha. The adversary.
Austin:        The adversary. 
Ali:        Oh… 
Austin:        Oh, fuck. God damn it.
Art:        Chat really wanted a donation goal for a third Maelgwyn, if you're —
Ali:        [cackling]
Sylvia:        Oh my god.
Austin:        Well, we're — what do we got? Let's see, where are we right now as these — we’re at 127 thousand.
Ali:        We are at —
Art:        …964.56.
Austin:        Oh, well, there's not really a spot here. I guess 133,333 dollars and 33 cents.
Ali:        [snorts]
Sylvia:        Yeah.
Austin:        Right?
Art:        Yeah, that would make sense.
Austin:        That would make sense.
Sylvia:        And he shows up doing the kitty-cat face.
Ali:        [cackling]
Austin:        All right, let's not, [chuckling] let's not go... wild, okay?
Ali:        [another outburst of laughter]
Sylvia:        Okay. Well... we'll see how we're feeling when we get there, how about that?
Austin:        Yeah, uh-huh. All right. I'm making the — Maelgwyn. Third... Maelgwyn card. And then I'll put the little kitty-cat face [laughing] in.
Art:        Ha-ha!
Janine:        [chuckling]
Austin:        Are we there?
Jack:        — holding a gauntlet.
Austin:        Are we good?
Ali:        [laughing]
Sylvia:        I think we've all got 4, yeah.
Austin:        All right, let's go through this, this list. Janine, can you tell me the props for both the heist and the, uh, the play?
Janine:        Yes. Uh, my props that I have listed are: prop number one, a whip.
Austin:        Mmm.
Jack:        Good choice, good answer.
Janine:        Prop number two — yes, yes. A fur-lined purple cowl.
Austin:        Mmm.
Janine:        Uh, I don't know if, I guess, I guess it could be like a cape cowl, it could be like a hood cowl. I want to leave some openness into the —
Austin:        Yeah.
Janine:        The kind of cowl.
Ali:        Mmm.
Janine:        Prop number 3: a spaniel in a classical (e.g. Venetian) clown costume.
Sylvia:        [laughing]
Jack:        [chuckles]
Janine:        The dog's name, as I have listed at the bottom, is Grimaud.
Austin:        [French accent] Grimaud.
Art:        [French accent] Grimaud.
